,Unnamed: 0,BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,StateCode2,ServiceAreaId,ServiceAreaName,CoverEntireState,County,PartialCounty,ZipCodes,PartialCountyJustification,RowNumber,MarketCoverage,DentalOnlyPlan,DentalOnly
30324,5572,2015,PA,71933,HIOS,4,2014-09-03 04:28:59,71933,PA,PAS001,Service Area 1,Yes,,,,,13,,,
5505,5505,2016,TN,14002,HIOS,5,2015-10-20 04:38:50,14002,TN,TNS004,Greater Nashville,No,47169.0,No,,,54,,,
11248,11248,2016,MI,46016,SERFF,4,2015-08-23 14:39:40,46016,MI,MIS001,Michigan,No,26155.0,No,,,89,SHOP (Small Group),Yes,
21568,5690,2014,MI,15560,SERFF,8,2013-11-27 09:24:34,15560,MI,MIS002,Dental PPO,No,26087.0,No,,,49,Individual,,Yes
34006,9254,2015,DE,26018,SERFF,5,2014-11-14 14:52:18,26018,DE,DES001,PPO,Yes,,,,,13,Individual,,Yes
6789,6789,2016,WI,94529,HIOS,6,2015-11-14 04:47:21,94529,WI,WIS001,GHC-SCW Individual HMO Service Area,No,55045.0,No,,,16,,,
6633,6633,2016,TX,40788,HIOS,6,2015-10-21 05:00:18,40788,TX,TXS001,SWHP HMO Service Area,No,48473.0,No,,,68,,,
1665,1665,2016,IN,33380,HIOS,3,2015-08-26 09:56:12,33380,IN,INS001,Indiana University Health Plans Marketplace,No,18087.0,No,,,42,,,
16119,241,2014,FL,30252,HIOS,8,2014-01-17 09:36:20,30252,FL,FLS001,BlueCare Service Area,No,12041.0,No,,,28,,,
2703,2703,2016,MO,44527,HIOS,3,2015-08-11 02:55:25,44527,MO,MOS004,CoventryOne Gold Exchange PPO Network,No,29151.0,No,,,124,,,
38536,13784,2015,MI,98185,SERFF,5,2015-04-30 14:45:44,98185,MI,MIS003,Rural,No,26135.0,No,,,150,Individual,,No
20662,4784,2014,ID,61589,SERFF,11,2014-01-22 11:51:12,61589,ID,IDS002,Southwest,No,16075.0,No,,,17,Individual,,No
10559,10559,2016,MI,27093,SERFF,3,2015-08-22 23:36:24,27093,MI,MIS001,Service Area One,No,26075.0,No,,,50,SHOP (Small Group),Yes,
1092,1092,2016,GA,63940,HIOS,4,2015-08-19 14:41:20,63940,GA,GAS001,DentalGuard Preferred Group & Individual PPO,No,13169.0,No,,,71,,,
12205,12205,2016,MI,98185,SERFF,4,2015-08-22 23:36:24,98185,MI,MIS001,BCN Commercial,No,26111.0,No,,,60,SHOP (Small Group),No,
39876,15124,2015,OH,33931,SERFF,5,2014-12-11 11:35:20,33931,OH,OHS001,Ohio - IEX,No,39103.0,No,,,27,Individual,,No
29692,4940,2015,OK,87571,HIOS,11,2015-02-19 06:21:02,87571,OK,OKS053,Blue Advantage PPO,No,40075.0,No,,,114,,,
36294,11542,2015,ME,48396,SERFF,12,2015-04-30 14:45:44,48396,ME,MES003,"Anthem Health Plans of ME(Anthem BCBS)01,02,03",No,23007.0,No,,,19,Individual,,No
32773,8021,2015,TX,55409,HIOS,14,2015-01-16 17:32:32,55409,TX,TXS001,Dallas and Austin,No,48251.0,No,,,27,,,
14820,14820,2016,VA,42808,SERFF,4,2015-08-25 12:56:34,42808,VA,VAS002,"DentalGuard Preferred PPO Group ON, Individual ON & OFF Exchange",No,51650.0,No,,,39,SHOP (Small Group),Yes,
20721,4843,2014,IL,20129,SERFF,10,2014-01-22 11:51:12,20129,IL,ILS001,Illinois,No,17053.0,No,,,37,Individual,,No
17539,1661,2014,PA,22444,HIOS,9,2014-01-21 08:29:49,22444,PA,PAS001,Geisinger Health Plan,No,42061.0,No,,,27,,,
35632,10880,2015,KS,27811,SERFF,2,2014-09-04 06:14:21,27811,KS,KSS001,BlueCross BlueShield Kansas Solutions Service Area,No,20181.0,No,,,102,Individual,,No
13426,13426,2016,OH,77552,SERFF,11,2015-10-21 17:48:08,77552,OH,OHS003,Columbus,No,39131.0,No,,,55,Individual,No,
9659,9659,2016,KS,18558,SERFF,7,2015-08-25 12:56:34,18558,KS,KSS001,Blue Cross and Blue Shield of Kansas Service Area,No,20023.0,No,,,24,SHOP (Small Group),No,
30391,5639,2015,PA,33709,HIOS,14,2015-06-19 13:25:37,33709,PA,PAS003,Zone C - West,No,42031.0,No,,,67,,,
12691,12691,2016,NE,50022,SERFF,3,2015-08-22 23:36:24,50022,NE,NES001,NE Service Area,No,31145.0,No,,,69,Individual,Yes,
41886,17134,2015,VA,54965,SERFF,7,2014-09-09 16:12:42,54965,VA,VAS002,DDS PPO VA,No,51193.0,No,,,120,Individual,,Yes
2516,2516,2016,MO,44240,HIOS,5,2015-08-26 09:56:12,44240,MO,MOS006,PPO_Missouri_Off Exchange,No,29009.0,No,,,111,,,
31375,6623,2015,TN,14002,HIOS,3,2014-09-04 03:25:43,14002,TN,TNS009,Network E - Chatt/Knox/Mem,No,47047.0,No,,,135,,,
39574,14822,2015,NE,78502,SERFF,1,2014-08-07 16:35:18,78502,NE,NES001,Service Area 1,Yes,,,,,13,SHOP (Small Group),,Yes
12881,12881,2016,NH,87701,SERFF,5,2015-08-28 13:59:00,87701,NH,NHS001,Dental Service Area One,Yes,,,,,13,Individual,Yes,
22024,6146,2014,MI,29241,SERFF,7,2014-03-18 09:48:59,29241,MI,MIS001,PHIC Service Area,No,26019.0,No,,,21,SHOP (Small Group),,No
36471,11719,2015,MI,12858,SERFF,4,2015-01-21 12:15:34,12858,MI,MIS001,Michigan,No,26069.0,No,,,42,Individual,,Yes
28237,3485,2015,MO,44527,HIOS,8,2014-10-05 17:13:14,44527,MO,MOS005,CoventryOne PPO OFF Exchange Network,No,29073.0,No,,,165,,,
21406,5528,2014,KS,65598,SERFF,6,2014-03-18 09:48:59,65598,KS,KSS001,CHC-KS POS,No,20051.0,No,,,13,Individual,,No
25722,970,2015,GA,20544,HIOS,5,2014-11-12 05:24:58,20544,GA,GAS005,Service Area 5,No,13021.0,No,,,74,,,
23344,7466,2014,UT,27619,SERFF,7,2014-01-24 09:49:15,27619,UT,UTS002,Arches Preferred Care Clinic,No,49043.0,No,,,20,Individual,,No
20402,4524,2014,IA,71268,SERFF,8,2014-01-23 12:49:01,71268,IA,IAS003,CoOportunity Preferred UI Health Alliance,No,19129.0,No,,,65,Individual,,No
2528,2528,2016,MO,44240,HIOS,5,2015-08-26 09:56:12,44240,MO,MOS006,PPO_Missouri_Off Exchange,No,29061.0,No,,,123,,,
2000,2000,2016,LA,67243,HIOS,6,2015-09-27 18:35:28,67243,LA,LAS001,Vantage Tier 1 Service Area,No,22003.0,No,,,18,,,
5988,5988,2016,TX,23891,HIOS,7,2015-08-26 09:56:12,23891,TX,TXS001,DHMO,No,48361.0,No,,,153,,,
19390,3512,2014,ME,48396,OPM,2,2013-11-29 08:33:31,48396,ME,MES002,Anthem Health Plans of ME North Counties,No,23029.0,No,,,27,Individual,,No
37314,12562,2015,MI,35700,SERFF,4,2014-09-11 12:10:19,35700,MI,MIS001,Service Area 1,No,26113.0,No,,,57,Individual,,Yes
20913,5035,2014,IL,36096,SERFF,10,2014-01-22 11:51:12,36096,IL,ILS002,Blue Choice PPO,No,17195.0,No,,,30,SHOP (Small Group),,No
24593,8715,2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS002,DDS PPO,No,51067.0,No,,,134,SHOP (Small Group),,Yes
23968,8090,2014,VA,16064,SERFF,6,2014-06-23 15:22:56,16064,VA,VAS001,Anthem Health Plans of VA (Anthem BCBS),No,51570.0,No,,,133,SHOP (Small Group),,Yes
9339,9339,2016,IL,79763,SERFF,9,2015-08-30 09:33:32,79763,IL,ILS005,Presence PGS - Rating Areas 1 and 3 plus Rating Area 4 - Will and Kankakee,No,17091.0,No,,,23,SHOP (Small Group),No,
38421,13669,2015,MI,98185,SERFF,5,2015-04-30 14:45:44,98185,MI,MIS001,BCN Commercial,No,26151.0,No,,,79,SHOP (Small Group),,No
31661,6909,2015,TN,90402,HIOS,4,2014-08-27 03:27:11,90402,TN,TNS001,DentalGuard Preferred PPO - TN,No,47111.0,No,,,59,,,
18061,2183,2014,PA,15614,HIOS,4,2013-09-11 07:49:18,15614,PA,PAS002,Dominion Dental PPO,No,42053.0,No,,,39,,,
11281,11281,2016,MI,46275,SERFF,5,2015-08-22 23:36:24,46275,MI,MIS002,Michigan,No,26081.0,Yes,49519,The hospital coverage is not sufficient to cover the entire county within DIFS 30 minute guideline.,40,Individual,No,
8349,8349,2016,VA,88380,OPM,4,2015-08-25 12:56:34,88380,VA,VAS201,"HealthKeepers, Inc(Anthem BCBS)All",No,51023.0,No,,,24,Individual,No,
13134,13134,2016,OH,33931,SERFF,8,2015-08-28 13:59:00,33931,OH,OHS001,OH IEX Compass,No,39173.0,No,,,91,Individual,No,
24987,235,2015,AZ,66105,HIOS,13,2015-01-16 17:32:32,66105,AZ,AZS001,Dental,Yes,,,,,13,,,
26263,1511,2015,GA,49046,HIOS,19,2015-01-16 17:32:32,49046,GA,GAS004,"BCBS Healthcare Plan of Georgia, Inc.03",No,13135.0,No,,,45,,,
12299,12299,2016,MI,98185,SERFF,4,2015-08-22 23:36:24,98185,MI,MIS003,Rural,No,26133.0,No,,,149,Individual,No,
4315,4315,2016,PA,32561,HIOS,3,2015-08-18 03:25:03,32561,PA,PAS002,DentalGuard Preferred Individual PPO ON & OFF,No,42077.0,No,,,52,,,
33364,8612,2015,WI,41436,HIOS,3,2014-09-04 03:25:43,41436,WI,WIS001,Wisconsin,Yes,,,,,13,,,
39460,14708,2015,NE,50022,SERFF,2,2014-09-05 06:40:30,50022,NE,NES001,Service Area 1,No,31067.0,No,,,41,Individual,,Yes
18716,2838,2014,TX,23891,HIOS,8,2014-03-19 07:06:49,23891,TX,TXS001,Service Area - ALPHA - TX,No,48207.0,No,,,99,,,
8295,8295,2016,DE,67775,SERFF,5,2015-08-22 23:36:24,67775,DE,DES002,DDS Access PPO,Yes,,,,,14,SHOP (Small Group),Yes,
17205,1327,2014,NC,11512,HIOS,9,2014-01-29 08:00:05,11512,NC,NCS003,Blue Value W,No,37047.0,No,,,36,,,
27736,2984,2015,MO,32753,HIOS,20,2015-07-22 09:15:52,32753,MO,MOS001,Healthy Alliance Life Co(Anthem BCBS)All,No,29127.0,No,,,60,,,
33833,9081,2015,MO,32753,OPM,7,2014-12-12 12:37:36,32753,MO,MOS201,Healthy Alliance Life Co(Anthem BCBS)All,No,29213.0,No,,,91,Individual,,No
19999,4121,2014,VA,88380,OPM,4,2014-03-19 13:58:38,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51109.0,No,,,71,Individual,,No
11378,11378,2016,MI,47822,SERFF,5,2015-08-28 13:59:00,47822,MI,MIS001,Michigan Service Area,No,26163.0,No,,,92,SHOP (Small Group),Yes,
29474,4722,2015,OK,40254,HIOS,6,2014-10-02 12:25:15,40254,OK,OKS001,Service Area 1,No,40073.0,No,,,44,,,
8974,8974,2016,IL,35670,SERFF,5,2015-08-27 03:52:03,35670,IL,ILS001,CoventryOne Silver/Bronze Exchange PPO,No,17163.0,No,,,23,Individual,No,
22977,7099,2014,OH,20126,SERFF,6,2013-09-17 21:55:00,20126,OH,OHS001,Small Group,No,39055.0,No,,,16,SHOP (Small Group),,No
22740,6862,2014,MI,98185,SERFF,8,2014-01-22 11:51:12,98185,MI,MIS001,BCN Commercial,No,26165.0,No,,,102,Individual,,No
31481,6729,2015,TN,71781,HIOS,4,2014-09-05 03:32:16,71781,TN,TNS001,Tennessee,Yes,,,,,13,,,
11433,11433,2016,MI,63631,SERFF,5,2015-08-27 03:52:03,63631,MI,MIS002,MI SHOP Choice,No,26081.0,No,,,128,SHOP (Small Group),No,
1466,1466,2016,GA,93332,HIOS,14,2015-08-27 11:14:25,93332,GA,GAS006,Georgia NPOS,No,13141.0,No,,,59,,,
12099,12099,2016,MI,94523,SERFF,4,2015-08-27 03:52:03,94523,MI,MIS001,PPO,No,26049.0,No,,,13,SHOP (Small Group),Yes,
4205,4205,2016,PA,22444,HIOS,7,2015-10-23 02:29:38,22444,PA,PAS001,GHP Marketplace,No,42127.0,No,,,41,,,
41926,17174,2015,VA,54965,SERFF,7,2014-09-09 16:12:42,54965,VA,VAS002,DDS PPO VA,No,51036.0,No,,,140,Individual,,Yes
10285,10285,2016,MI,15560,SERFF,9,2015-08-28 13:59:00,15560,MI,MIS003,Dental PPO,No,26007.0,No,,,24,SHOP (Small Group),Yes,
14530,14530,2016,VA,20507,SERFF,14,2015-10-21 17:48:08,20507,VA,VAS001,OHP Service Area,No,51595.0,No,,,40,Individual,No,
18971,3093,2014,TX,26539,HIOS,5,2013-11-25 12:40:15,26539,TX,TXS001,FirstCare HMO Service Area,No,48165.0,No,,,49,,,
16941,1063,2014,MO,34762,HIOS,6,2014-01-16 07:24:04,34762,MO,MOS001,Missouri,No,29087.0,No,,,29,,,
6599,6599,2016,TX,40788,HIOS,6,2015-10-21 05:00:18,40788,TX,TXS001,SWHP HMO Service Area,No,48161.0,No,,,34,,,
32300,7548,2015,TX,28020,HIOS,6,2014-11-11 04:41:18,28020,TX,TXS011,Service Area 11,No,48413.0,No,,,213,,,
11932,11932,2016,MI,74917,SERFF,6,2015-08-22 23:36:24,74917,MI,MIS001,Service Area A,No,26163.0,No,,,47,SHOP (Small Group),No,
16593,715,2014,IN,56340,HIOS,2,2013-07-31 07:05:07,56340,IN,INS001,Indiana Service Area,Yes,,,,,13,,,
12230,12230,2016,MI,98185,SERFF,4,2015-08-22 23:36:24,98185,MI,MIS001,BCN Commercial,No,26139.0,No,,,73,SHOP (Small Group),No,
16279,401,2014,GA,37001,HIOS,9,2014-03-19 07:06:49,37001,GA,GAS001,Georgia NPOS,No,13043.0,No,,,73,,,
4916,4916,2016,PA,68711,HIOS,5,2015-08-07 03:04:31,68711,PA,PAS001,PA Marketplace,No,42093.0,No,,,39,,,
30831,6079,2015,PA,70194,HIOS,11,2015-01-17 03:15:53,70194,PA,PAS003,Zone C - West,No,42105.0,No,,,66,,,
36436,11684,2015,MI,12858,SERFF,4,2015-01-21 12:15:34,12858,MI,MIS001,Michigan,No,26027.0,No,,,25,Individual,,Yes
18685,2807,2014,TX,23891,HIOS,8,2014-03-19 07:06:49,23891,TX,TXS001,Service Area - ALPHA - TX,No,48141.0,No,,,68,,,
42162,17410,2015,VA,95185,SERFF,20,2015-02-18 11:10:32,95185,VA,VAS001,Service Area 001,No,51179.0,No,,,32,Individual,,No
3564,3564,2016,ND,73751,HIOS,10,2015-08-27 11:14:25,73751,ND,NDS002,Medica Applause,No,38103.0,No,,,26,,,
40830,16078,2015,SD,61214,SERFF,4,2014-10-28 20:25:58,61214,SD,SDS001,Service Area 1,No,46053.0,Yes,"57317, 57335, 57571",We cannot establish economically viable contracts with sufficient providers or types of providers in these areas to serve an entire county.  Our dental PPO plans offer lower cost-sharing when Insureds obtain care from a network provider.  It is in the best interest of potential enrollees that only those who can access a network provider can purchase our dental PPO plans.,28,Individual,,Yes
29087,4335,2015,NC,94482,HIOS,6,2014-10-02 12:25:15,94482,NC,NCS001,Service Area 1,No,37143.0,No,,,81,,,
4040,4040,2016,PA,15614,HIOS,4,2015-10-21 05:00:18,15614,PA,PAS001,DDS DHMO,No,42035.0,No,,,50,,,
37726,12974,2015,MI,41895,SERFF,8,2015-02-22 21:18:17,41895,MI,MIS001,CMI Preferred PPO,No,26119.0,Yes,"49709, 49746, 49751, 49756",Contracted Providers do not cover entire county service area.,32,Individual,,No
12198,12198,2016,MI,98185,SERFF,4,2015-08-22 23:36:24,98185,MI,MIS001,BCN Commercial,No,26103.0,No,,,57,SHOP (Small Group),No,
38435,13683,2015,MI,98185,SERFF,5,2015-04-30 14:45:44,98185,MI,MIS002,PCP Focus Group,No,26025.0,No,,,87,SHOP (Small Group),,No
34183,9431,2015,VA,88380,OPM,7,2014-12-12 12:37:36,88380,VA,VAS201,"HealthKeepers, Inc(Anthem BCBS)All",No,51103.0,No,,,77,Individual,,No
31754,7002,2015,TX,23891,HIOS,10,2014-11-15 04:52:41,23891,TX,TXS001,DHMO,No,48061.0,No,,,37,,,
4144,4144,2016,PA,16322,HIOS,3,2015-08-26 09:56:12,16322,PA,PAS003,29C WPA,No,42021.0,No,,,28,,,
16089,211,2014,FL,30219,HIOS,6,2013-10-15 07:27:56,30219,FL,FLS001,Dental Managed Care,No,12081.0,No,,,22,,,
3958,3958,2016,OK,89953,HIOS,2,2015-07-09 13:17:42,89953,OK,OKS001,AD OK,No,40119.0,No,,,70,,,
16683,805,2014,LA,19636,HIOS,8,2014-01-21 08:29:49,19636,LA,LAS007,HMO Louisiana-Vision-Dental,No,22027.0,No,,,25,,,
36409,11657,2015,MI,11103,SERFF,3,2014-09-11 12:10:19,11103,MI,MIS001,Managed DentalGuard Group DHMO- MI,No,26099.0,No,,,13,SHOP (Small Group),,Yes
2205,2205,2016,MO,32753,HIOS,14,2015-10-18 12:35:12,32753,MO,MOS001,Healthy Alliance Life Co(Anthem BCBS)All,No,29225.0,No,,,96,,,
39462,14710,2015,NE,50022,SERFF,2,2014-09-05 06:40:30,50022,NE,NES001,Service Area 1,No,31069.0,No,,,42,SHOP (Small Group),,Yes
5825,5825,2016,TX,19312,HIOS,2,2015-08-19 14:41:20,19312,TX,TXS001,Premier Access Dental Individual PPO Off & ON,No,48449.0,No,,,141,,,
6559,6559,2016,TX,37755,HIOS,6,2015-10-21 05:00:18,37755,TX,TXS001,SWHP PPO Service Area,No,48327.0,No,,,50,,,
1675,1675,2016,IN,33380,HIOS,3,2015-08-26 09:56:12,33380,IN,INS001,Indiana University Health Plans Marketplace,No,18117.0,No,,,52,,,
11390,11390,2016,MI,60829,SERFF,5,2015-08-24 05:58:52,60829,MI,MIS001,PHP Service Area,No,26057.0,No,,,15,Individual,No,
9811,9811,2016,KS,18558,SERFF,7,2015-08-25 12:56:34,18558,KS,KSS001,Blue Cross and Blue Shield of Kansas Service Area,No,20177.0,No,,,100,Individual,No,
10390,10390,2016,MI,15560,SERFF,9,2015-08-28 13:59:00,15560,MI,MIS003,Dental PPO,No,26117.0,No,,,77,Individual,Yes,
20577,4699,2014,ID,60597,SERFF,9,2013-10-16 19:58:29,60597,ID,IDS002,BrightPath Network,No,16031.0,No,,,30,Individual,,No
1200,1200,2016,GA,82824,HIOS,8,2015-10-18 12:35:12,82824,GA,GAS004,OA HMO_Columbus Georgia,No,13259.0,No,,,39,,,
33886,9134,2015,PA,55957,OPM,3,2015-07-24 22:33:25,55957,PA,PAS201,Northeastern Pennsylvania,No,42113.0,No,,,18,Individual,,No
37234,12482,2015,MI,35700,SERFF,4,2014-09-11 12:10:19,35700,MI,MIS001,Service Area 1,No,26009.0,No,,,17,Individual,,Yes
28899,4147,2015,NC,54332,HIOS,9,2014-12-11 04:09:12,54332,NC,NCS001,NC EIX,No,37005.0,No,,,76,,,
27433,2681,2015,LA,67243,HIOS,8,2015-04-22 11:06:15,67243,LA,LAS001,Vantage Tier 1 Service Area,No,22031.0,No,,,25,,,
31426,6674,2015,TN,60299,HIOS,6,2014-11-09 04:38:15,60299,TN,TNS003,Service Area 3,No,47057.0,No,,,53,,,
28665,3913,2015,MS,97560,HIOS,6,2014-12-11 04:09:12,97560,MS,MSS001,MS- IEX,No,28117.0,No,,,67,,,
7095,7095,2016,WI,38345,HIOS,4,2015-08-25 05:06:23,38345,WI,WIS002,Dean Health Plan Focus Service Area,No,55025.0,No,,,33,,,
33497,8745,2015,WI,69589,HIOS,4,2014-08-23 04:11:13,69589,WI,WIS001,DentalGuard Preferred PPO- WI,No,55091.0,No,,,54,,,
35010,10258,2015,IL,85099,SERFF,2,2014-09-09 16:12:42,85099,IL,ILS001,DentalGuard Preferred PPO - IL,No,17127.0,No,,,64,SHOP (Small Group),,Yes
3814,3814,2016,OK,87571,HIOS,10,2015-08-26 09:56:12,87571,OK,OKS031,Blue Preferred PPO,No,40087.0,No,,,60,,,
6135,6135,2016,TX,26539,HIOS,13,2015-10-18 12:35:12,26539,TX,TXS001,FirstCare HMO Service Area,No,48205.0,No,,,58,,,
20867,4989,2014,IL,35670,SERFF,4,2013-09-17 21:55:00,35670,IL,ILS001,PPO Network,No,17135.0,No,,,19,Individual,,No
32014,7262,2015,TX,26539,HIOS,16,2014-12-06 05:18:25,26539,TX,TXS001,FirstCare HMO Service Area,No,48143.0,No,,,44,,,
35425,10673,2015,KS,21004,SERFF,1,2014-09-05 06:40:30,21004,KS,KSS001,Kansas Service Area,No,20077.0,No,,,32,SHOP (Small Group),,Yes
17126,1248,2014,MS,48963,HIOS,10,2014-03-19 07:06:49,48963,MS,MSS004,Humana/ChoiceCare Network PPO,No,28141.0,No,,,47,,,
20264,4386,2014,IA,18973,SERFF,3,2013-11-27 09:24:34,18973,IA,IAS001,Iowa 1,No,19125.0,No,,,17,Individual,,No
18865,2987,2014,TX,26250,HIOS,5,2013-09-17 16:07:07,26250,TX,TXS001,Managed DentalGuard - TX,No,48055.0,No,,,25,,,
13800,13800,2016,OR,10091,SERFF,9,2015-08-21 06:27:38,10091,OR,ORS004,OR Limited Dental Region,No,41047.0,No,,,50,SHOP (Small Group),Yes,
18700,2822,2014,TX,23891,HIOS,8,2014-03-19 07:06:49,23891,TX,TXS001,Service Area - ALPHA - TX,No,48171.0,No,,,83,,,
11242,11242,2016,MI,46016,SERFF,4,2015-08-23 14:39:40,46016,MI,MIS001,Michigan,No,26143.0,No,,,83,SHOP (Small Group),Yes,
12602,12602,2016,NE,50022,SERFF,3,2015-08-22 23:36:24,50022,NE,NES001,NE Service Area,No,31033.0,No,,,24,SHOP (Small Group),Yes,
2182,2182,2016,MO,32753,HIOS,14,2015-10-18 12:35:12,32753,MO,MOS001,Healthy Alliance Life Co(Anthem BCBS)All,No,29157.0,No,,,73,,,
23813,7935,2014,VA,16064,SERFF,6,2014-06-23 15:22:56,16064,VA,VAS001,Anthem Health Plans of VA (Anthem BCBS),No,51083.0,No,,,56,SHOP (Small Group),,Yes
19739,3861,2014,WI,57637,HIOS,5,2014-05-02 13:10:05,57637,WI,WIS001,MIC Choice Passport WI,No,55095.0,No,,,22,,,
3052,3052,2016,MS,90714,HIOS,8,2015-08-27 11:14:25,90714,MS,MSS001,Ambetter of Magnolia,No,28085.0,No,,,71,,,
41706,16954,2015,VA,54965,SERFF,7,2014-09-09 16:12:42,54965,VA,VAS001,DDS DHMO VA,No,51700.0,No,,,30,SHOP (Small Group),,Yes
3722,3722,2016,NJ,91762,HIOS,8,2015-11-18 07:25:09,91762,NJ,NJS004,Community Advantage,No,34009.0,No,,,37,,,
26506,1754,2015,GA,63940,HIOS,4,2014-08-27 03:27:11,63940,GA,GAS001,DentalGuard Preferred PPO - GA,No,13217.0,No,,,110,,,
27746,2994,2015,MO,32753,HIOS,20,2015-07-22 09:15:52,32753,MO,MOS001,Healthy Alliance Life Co(Anthem BCBS)All,No,29151.0,No,,,70,,,
7885,7885,2016,OK,87571,OPM,6,2015-11-19 15:13:16,87571,OK,OKS055,Blue Preferred PPO,No,40065.0,No,,,45,Individual,No,
3180,3180,2016,NC,11512,HIOS,10,2015-08-26 09:56:12,11512,NC,NCS005,Blue Select Other,No,37151.0,No,,,131,,,
24367,8489,2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS001,DDS DHMO,No,51047.0,No,,,21,SHOP (Small Group),,Yes
23961,8083,2014,VA,16064,SERFF,6,2014-06-23 15:22:56,16064,VA,VAS001,Anthem Health Plans of VA (Anthem BCBS),No,51153.0,No,,,130,Individual,,Yes
16782,904,2014,LA,67243,HIOS,9,2014-01-21 08:29:49,67243,LA,LAS001,Vantage Tier 1 Network,No,22077.0,No,,,47,,,
18493,2615,2014,TN,14002,HIOS,7,2014-01-29 08:00:05,14002,TN,TNS002,Greater Nashville,No,47149.0,No,,,44,,,
21774,5896,2014,NE,15438,SERFF,5,2013-10-15 10:04:03,15438,NE,NES001,Nebraska 1,No,31049.0,No,,,37,Individual,,No
19692,3814,2014,WI,47342,HIOS,11,2014-07-25 16:54:18,47342,WI,WIS002,Health Tradition North West,No,55091.0,No,,,19,,,
41645,16893,2015,VA,88380,SERFF,21,2015-04-22 14:50:56,88380,VA,VAS015,"HealthKeepers, Inc(Anthem BCBS)07",No,51570.0,No,,,335,SHOP (Small Group),,No
36866,12114,2015,MI,29241,SERFF,4,2014-11-15 10:06:04,29241,MI,MIS001,PHIC Service Area,No,26125.0,No,,,63,Individual,,No
2894,2894,2016,MO,68265,HIOS,6,2015-10-22 04:38:36,68265,MO,MOS001,PPO,No,29225.0,No,,,64,,,
40901,16149,2015,SD,80261,SERFF,2,2014-08-04 09:42:01,80261,SD,SDS001,South Dakota Service Area,No,46009.0,No,,,13,SHOP (Small Group),,Yes
23521,7643,2014,VA,20507,SERFF,7,2014-03-13 08:40:27,20507,VA,VAS001,OHP Individual Product Service Area,No,51003.0,No,,,14,Individual,,No
12825,12825,2016,NH,59025,SERFF,11,2015-10-29 11:27:21,59025,NH,NHS002,Harvard Pilgrim Health Care of NE ElevateHealth Service Area,No,33019.0,No,,,22,SHOP (Small Group),No,
6148,6148,2016,TX,26539,HIOS,13,2015-10-18 12:35:12,26539,TX,TXS001,FirstCare HMO Service Area,No,48281.0,No,,,71,,,
13487,13487,2016,OH,92036,SERFF,11,2015-08-28 13:59:00,92036,OH,OHS001,HealthSpan Select,No,39067.0,No,,,34,Individual,No,
16873,995,2014,MO,32753,HIOS,16,2014-03-19 07:06:49,32753,MO,MOS001,Outstate,No,29163.0,No,,,75,,,
34567,9815,2015,IL,20129,SERFF,9,2015-07-24 22:33:25,20129,IL,ILS001,Illinois Public,No,17137.0,No,,,74,Individual,,No
3451,3451,2016,NC,55440,HIOS,5,2015-08-19 14:41:20,55440,NC,NCS002,DentalGuard Preferred Group OFF Exchange Only,No,37033.0,No,,,58,,,
29438,4686,2015,OK,29176,HIOS,7,2014-11-11 04:41:18,29176,OK,OKS003,Service Area 3,No,40149.0,No,,,87,,,
28490,3738,2015,MS,48963,HIOS,16,2015-01-16 17:32:32,48963,MS,MSS004,Humana/ChoiceCare Network PPO 44,No,28085.0,No,,,37,,,
29225,4473,2015,ND,89364,HIOS,5,2015-01-22 10:35:59,89364,ND,NDS001,Sanford Health Plan North Dakota Service Area,Yes,,,,,13,,,
2706,2706,2016,MO,44527,HIOS,3,2015-08-11 02:55:25,44527,MO,MOS004,CoventryOne Gold Exchange PPO Network,No,29161.0,No,,,127,,,
11385,11385,2016,MI,58594,SERFF,3,2015-08-22 23:36:24,58594,MI,MIS001,Meridian Choice (Bronson),No,26159.0,No,,,15,Individual,No,
14433,14433,2016,VA,16064,SERFF,6,2015-08-25 12:56:34,16064,VA,VAS001,Anthem Health Plans of VA(Anthem BCBS)All,No,51147.0,No,,,108,Individual,Yes,
22540,6662,2014,MI,74709,SERFF,2,2013-08-05 08:16:03,74709,MI,MIS001,Michigan Service Area,No,26123.0,No,,,66,SHOP (Small Group),,Yes
41483,16731,2015,VA,88380,SERFF,21,2015-04-22 14:50:56,88380,VA,VAS001,"HealthKeepers, Inc(Anthem BCBS)All",No,51021.0,No,,,23,Individual,,No
14009,14009,2016,OR,56707,SERFF,11,2015-08-21 06:27:38,56707,OR,ORS002,Providence Choice,No,41063.0,No,,,36,Individual,No,
32523,7771,2015,TX,33602,HIOS,7,2015-02-19 06:21:02,33602,TX,TXS262,Blue Advantage HMO,No,48189.0,No,,,130,,,
27076,2324,2015,IN,59560,HIOS,5,2014-08-27 03:27:11,59560,IN,INS001,DentalGuard Preferred PPO- IN,No,18127.0,No,,,74,,,
41964,17212,2015,VA,54965,SERFF,7,2014-09-09 16:12:42,54965,VA,VAS002,DDS PPO VA,No,51117.0,No,,,159,Individual,,Yes
